"sensorIndex","time_stamp","humidity","temperature","pm2.5_alt","pm2.5_alt_a","pm2.5_alt_b","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index"
124649,"2023-08-03 05:40:00",51,81,7.8,7.7,8,13.4,13.6,124649
124649,"2023-08-03 05:50:00",52,80,7.7,7.3,8,12.4,15.5,124649
124649,"2023-08-03 06:00:00",53,80,7.3,7,7.5,11.3,12.8,124649
124649,"2023-08-03 06:10:00",53,80,7.2,7,7.5,11.2,11.5,124649
124649,"2023-08-03 06:20:00",53,80,6.8,6.5,7.1,10.2,10.2,124649
124649,"2023-08-03 06:30:00",53,80,7.1,6.8,7.4,10.6,11.1,124649
124649,"2023-08-03 06:40:00",54,79,7.9,7.6,8.3,12.5,14.5,124649
124649,"2023-08-03 06:50:00",54,79,9,8.7,9.2,17.4,17.7,124649
124649,"2023-08-03 07:00:00",54,80,8.8,8.4,9.2,15.5,17.8,124649
124649,"2023-08-03 07:10:00",54,79,8.7,8.3,9.2,15.6,17,124649
124649,"2023-08-03 07:20:00",54,79,8.5,8.2,8.8,16.3,17,124649
124649,"2023-08-03 07:30:00",55,79,8.4,8.2,8.7,14.8,16.4,124649
124649,"2023-08-03 07:40:00",55,78,8.6,8.3,9,15.3,17.2,124649
124649,"2023-08-03 07:50:00",56,78,8.5,8.3,8.7,15.9,16.4,124649
124649,"2023-08-03 08:00:00",56,78,8.6,8.4,8.8,17,16.4,124649
124649,"2023-08-03 08:10:00",56,78,8.6,8.1,9,16,16.8,124649
124649,"2023-08-03 08:20:00",57,78,9,8.5,9.4,16.7,17.5,124649
124649,"2023-08-03 08:30:00",57,78,9.1,8.8,9.5,17,17.8,124649
124649,"2023-08-03 08:40:00",57,77,8.8,8.5,9.2,16.2,17.5,124649
124649,"2023-08-03 08:50:00",57,77,9.1,8.8,9.5,17.5,17.8,124649
124649,"2023-08-03 09:00:00",57,77,9.4,9,9.8,17.3,18.9,124649
124649,"2023-08-03 09:10:00",57,77,9.6,9.3,9.9,18.4,18.9,124649
124649,"2023-08-03 09:20:00",58,77,9.8,9.5,10.1,17.9,19.1,124649
124649,"2023-08-03 09:30:00",58,77,10.6,10.5,10.7,19.6,19.8,124649
124649,"2023-08-03 09:40:00",59,77,10.3,9.9,10.8,19.2,20,124649
124649,"2023-08-03 09:50:00",59,77,9.9,9.5,10.4,18.2,19.4,124649
124649,"2023-08-03 10:00:00",59,76,9.9,9.7,10,18.4,18.8,124649
124649,"2023-08-03 10:10:00",59,77,9.9,9.6,10.2,18.4,19.1,124649
124649,"2023-08-03 10:20:00",59,76,10.7,10.2,11.2,19.6,20.5,124649
124649,"2023-08-03 10:30:00",59,76,10.4,10.1,10.8,19.5,20.4,124649
124649,"2023-08-03 10:40:00",59,76,10.5,10.1,10.9,19.5,20.6,124649
124649,"2023-08-03 10:50:00",59,76,10.8,10.3,11.2,19.8,20.4,124649
124649,"2023-08-03 11:00:00",60,76,11.3,10.7,11.8,20.5,21.4,124649
124649,"2023-08-03 11:10:00",60,76,12.1,11.5,12.7,21.5,22.5,124649
124649,"2023-08-03 11:20:00",60,76,12.2,11.6,12.7,21.7,22.6,124649
124649,"2023-08-03 11:30:00",60,76,11.9,11.5,12.2,21,22.1,124649
124649,"2023-08-03 11:40:00",60,77,12.3,11.6,13,21.5,22.8,124649
124649,"2023-08-03 11:50:00",59,77,13.4,12.7,14.1,22.8,23.3,124649
124649,"2023-08-03 12:00:00",59,78,14.8,14.2,15.4,24.4,24.4,124649
124649,"2023-08-03 12:10:00",58,78,16.7,16.4,16.9,26.5,27.1,124649
124649,"2023-08-03 12:20:00",58,79,17.5,16.8,18.2,27.5,28.2,124649
124649,"2023-08-03 12:30:00",58,79,19,18.5,19.5,29.4,30.5,124649
124649,"2023-08-03 12:40:00",58,80,18.5,18.1,18.9,28.7,28.6,124649
124649,"2023-08-03 12:50:00",57,80,17.4,17,17.9,26.9,27.7,124649
124649,"2023-08-03 13:00:00",57,81,16.9,16.4,17.3,26.4,26.9,124649
124649,"2023-08-03 13:10:00",56,81,14.4,13.8,14.9,23.7,24.6,124649
124649,"2023-08-03 13:20:00",55,81,12.6,11.8,13.3,21.9,22.5,124649
124649,"2023-08-03 13:30:00",54,82,11.3,10.9,11.7,20.8,20.8,124649
124649,"2023-08-03 13:40:00",53,82,11,10.7,11.3,20.2,20.7,124649
124649,"2023-08-03 13:50:00",51,83,9.4,8.9,9.9,17.5,18.9,124649
124649,"2023-08-03 14:00:00",50,83,9.4,9,9.7,17.4,17.9,124649
124649,"2023-08-03 14:10:00",49,84,9.9,9.6,10.2,18.5,18.1,124649
124649,"2023-08-03 14:20:00",47,84,7.9,7.5,8.3,13.6,14.1,124649
124649,"2023-08-03 14:30:00",47,84,7.8,7.5,8.1,13.5,15,124649
124649,"2023-08-03 14:40:00",47,85,8,7.6,8.3,13.7,15.8,124649
124649,"2023-08-03 14:50:00",47,85,7.9,7.6,8.2,13.6,15.4,124649
124649,"2023-08-03 15:00:00",46,85,7.8,7.4,8.2,12.7,15,124649
124649,"2023-08-03 15:10:00",45,86,7.8,7.4,8.2,12.5,14.9,124649
124649,"2023-08-03 15:20:00",45,87,7.7,7.5,8,12.6,14.1,124649
124649,"2023-08-03 15:30:00",43,87,8.2,7.8,8.6,14,15.4,124649
124649,"2023-08-03 15:40:00",42,87,8.5,8.1,8.8,15,17,124649
124649,"2023-08-03 15:50:00",42,87,8.9,8.6,9.1,16.8,16.8,124649
124649,"2023-08-03 16:00:00",44,88,10.1,9.6,10.6,18.6,19.2,124649
124649,"2023-08-03 16:10:00",45,89,9.9,9.6,10.3,18.1,19.2,124649
124649,"2023-08-03 16:20:00",43,89,10,9.5,10.6,18.7,19.2,124649
124649,"2023-08-03 16:30:00",43,90,10,9.7,10.2,18.8,19.4,124649
124649,"2023-08-03 16:40:00",43,90,10,9.8,10.2,18.7,19.4,124649
124649,"2023-08-03 16:50:00",42,91,10.2,9.9,10.5,18.9,19.9,124649
124649,"2023-08-03 17:00:00",41,91,10.6,10.2,11,19.4,20.3,124649
124649,"2023-08-03 17:10:00",41,92,10.4,10,10.8,19.1,20,124649
124649,"2023-08-03 17:20:00",41,92,11.1,10.7,11.4,20.5,20.3,124649
124649,"2023-08-03 17:30:00",40,92,11.3,11,11.5,20.8,20.7,124649
124649,"2023-08-03 17:40:00",40,93,11.1,10.9,11.3,20.4,21.1,124649
124649,"2023-08-03 17:50:00",40,93,10.9,10.6,11.3,20,20.8,124649
124649,"2023-08-03 18:00:00",39,94,11,10.8,11.2,20.4,20.6,124649
124649,"2023-08-03 18:10:00",39,94,11.3,11,11.5,20.7,21.5,124649
124649,"2023-08-03 18:20:00",37,96,11.8,11.7,11.9,20.7,21,124649
124649,"2023-08-03 18:30:00",35,98,11,10.8,11.3,19.1,20.5,124649
124649,"2023-08-03 18:40:00",34,100,10.7,10.5,11,19.3,19.8,124649
124649,"2023-08-03 18:50:00",32,101,11.1,10.8,11.4,19.4,20.4,124649
124649,"2023-08-03 19:00:00",31,102,10.4,10.1,10.8,18.3,19.5,124649
124649,"2023-08-03 19:10:00",30,103,10.5,10.1,10.8,18.5,19.5,124649
124649,"2023-08-03 19:20:00",28,105,11.3,10.9,11.7,19.3,20.7,124649
124649,"2023-08-03 19:30:00",27,107,11.5,10.9,12,18.7,20.3,124649
124649,"2023-08-03 19:40:00",26,108,11.7,11.2,12.2,19.3,21,124649
124649,"2023-08-03 19:50:00",25,109,11.8,11.4,12.2,19.5,21.1,124649
124649,"2023-08-03 20:00:00",25,109,12.1,11.6,12.6,19.4,21.6,124649
124649,"2023-08-03 20:10:00",24,109,11.7,11.3,12.1,19.3,21.3,124649
124649,"2023-08-03 20:20:00",24,110,11.9,11.7,12,19.6,20.5,124649
124649,"2023-08-03 20:30:00",23,111,12.1,11.6,12.5,19.9,21.3,124649
124649,"2023-08-03 20:40:00",22,112,13.7,12.9,14.4,21.3,23.4,124649
124649,"2023-08-03 20:50:00",22,112,13.3,12.7,13.8,20.8,22.7,124649
124649,"2023-08-03 21:00:00",21,114,12.2,11.6,12.9,19.6,21.6,124649
124649,"2023-08-03 21:10:00",21,112,12.6,12.1,13.1,20.3,21.4,124649
124649,"2023-08-03 21:20:00",21,113,11.8,11.6,12,19.5,20.5,124649
124649,"2023-08-03 21:30:00",20,113,12.8,12.7,13,20.4,21.7,124649
124649,"2023-08-03 21:40:00",23,111,13.8,13.5,14.2,22,23.4,124649
124649,"2023-08-03 21:50:00",23,112,12.8,12.3,13.3,20.5,22.4,124649
124649,"2023-08-03 22:00:00",23,112,11.7,11.3,12.1,18.7,20.6,124649
124649,"2023-08-03 22:10:00",24,111,12.5,12,13,19.8,21.2,124649
124649,"2023-08-03 22:20:00",25,109,12.7,12.3,13.1,20.2,21.6,124649
124649,"2023-08-03 22:30:00",25,109,15.2,14.6,15.8,23.3,24.2,124649
124649,"2023-08-03 22:40:00",25,109,13.6,13.1,14.2,21.4,23.1,124649
124649,"2023-08-03 22:50:00",26,109,11.9,11.3,12.5,18.8,20.7,124649
124649,"2023-08-03 23:00:00",26,109,11.9,11.5,12.2,19.4,20.4,124649
124649,"2023-08-03 23:10:00",26,107,11.5,11,12,19.2,20.4,124649
124649,"2023-08-03 23:20:00",27,106,11.6,11.7,11.5,19.8,20.3,124649
124649,"2023-08-03 23:30:00",28,106,12.1,12,12.3,20.4,21.7,124649
124649,"2023-08-03 23:40:00",29,105,11.7,11.4,11.9,20.1,21.8,124649
124639,"2023-08-01 00:00:00",36,84,2.1,1.8,2.4,1.9,3.2,124639
124639,"2023-08-01 00:10:00",36,84,2.1,2,2.3,2.8,2.9,124639
124639,"2023-08-01 00:20:00",37,84,2,1.9,2.1,2.3,2.8,124639
124639,"2023-08-01 00:30:00",37,84,1.9,1.7,2.1,2.1,2.6,124639
124639,"2023-08-01 00:40:00",37,83,2.2,2,2.3,2.6,2.6,124639
124639,"2023-08-01 00:50:00",38,83,2.3,2.2,2.4,3.3,3.3,124639
124639,"2023-08-01 01:00:00",38,83,2.2,2,2.3,2.9,3.5,124639
124639,"2023-08-01 01:10:00",38,83,2,1.8,2.3,2.3,3.1,124639
124639,"2023-08-01 01:20:00",39,82,2,1.8,2.1,2.2,2.9,124639
124639,"2023-08-01 01:30:00",40,82,1.9,1.7,2.1,1.8,2.5,124639
124639,"2023-08-01 01:40:00",41,82,2.1,1.9,2.2,2.7,3.4,124639
124639,"2023-08-01 01:50:00",40,82,1.9,1.7,2.1,1.9,2.8,124639
124639,"2023-08-01 02:00:00",40,82,2,1.8,2.2,1.7,2.4,124639
124639,"2023-08-01 02:10:00",40,82,2,1.7,2.2,2.2,2.5,124639
124639,"2023-08-01 02:20:00",40,82,2.7,2.4,2.9,3.1,4.2,124639
124639,"2023-08-01 02:30:00",40,81,2.9,2.5,3.4,3.7,4.4,124639
124639,"2023-08-01 02:40:00",41,82,2.9,2.5,3.2,3.9,4.3,124639
124639,"2023-08-01 02:50:00",41,81,2.8,2.5,3.1,3.2,4,124639
124639,"2023-08-01 03:00:00",42,82,3.3,3,3.7,4.2,5.5,124639
124639,"2023-08-01 03:10:00",42,82,3.5,3.1,4,4.2,5.4,124639
124639,"2023-08-01 03:20:00",42,82,4.8,4.6,5.1,6,6.6,124639
124639,"2023-08-01 03:30:00",41,82,4.8,4.4,5.1,5.9,6.7,124639
124639,"2023-08-01 03:40:00",40,82,4.4,4,4.8,5.5,6.4,124639
124639,"2023-08-01 03:50:00",40,82,4.7,4.4,5.1,5.8,6.8,124639
124639,"2023-08-01 04:00:00",38,81,4,3.7,4.2,5.3,5.6,124639
124639,"2023-08-01 04:10:00",38,81,3.9,3.7,4.2,5.2,5.4,124639
124639,"2023-08-01 04:20:00",38,81,3.8,3.5,4.1,5.1,6.1,124639
124639,"2023-08-01 04:30:00",39,81,4.5,4.2,4.8,6.1,7.4,124639
124639,"2023-08-01 04:40:00",39,81,5.2,4.9,5.5,6.8,7.9,124639
124639,"2023-08-01 04:50:00",39,81,5.3,5,5.7,7.1,7.3,124639
124639,"2023-08-01 05:00:00",39,81,5.3,5.1,5.6,7.2,7.5,124639
124639,"2023-08-01 05:10:00",39,80,5.2,5,5.5,6.7,7.3,124639
124639,"2023-08-01 05:20:00",41,80,5.1,4.8,5.5,7.2,8,124639
124639,"2023-08-01 05:30:00",41,80,6.3,5.7,6.9,8.5,10.4,124639
124639,"2023-08-01 05:40:00",42,80,6.6,6,7.1,8.5,11,124639
124639,"2023-08-01 05:50:00",42,80,6.1,5.9,6.3,8.6,9.7,124639
124639,"2023-08-01 06:00:00",42,80,6.2,5.7,6.7,8,9.8,124639
124639,"2023-08-01 06:10:00",42,79,6.5,6.2,6.7,9.3,10.2,124639
124639,"2023-08-01 06:20:00",42,79,6.6,6.2,7,8.7,11.4,124639
124639,"2023-08-01 06:30:00",43,79,6.9,6.5,7.3,9.1,10.9,124639
124639,"2023-08-01 06:40:00",44,78,7.2,6.8,7.6,10.3,13.3,124639
124639,"2023-08-01 06:50:00",44,78,7.2,6.7,7.7,10.2,13.3,124639
124639,"2023-08-01 07:00:00",44,78,7,6.5,7.5,10.4,12.5,124639
124639,"2023-08-01 07:10:00",43,78,6.4,5.8,6.9,8.5,10.9,124639
124639,"2023-08-01 07:20:00",42,79,6,5.7,6.3,8.3,9.8,124639
124639,"2023-08-01 07:30:00",43,79,6.3,5.9,6.8,8.2,10.6,124639
124639,"2023-08-01 07:40:00",43,78,6.3,6.1,6.4,8.1,10,124639
124639,"2023-08-01 07:50:00",43,78,6.3,5.9,6.6,8.3,9.8,124639
124639,"2023-08-01 08:00:00",44,78,6.3,5.9,6.7,8.7,10.1,124639
124639,"2023-08-01 08:10:00",44,78,6.8,6.7,7,9.5,10.6,124639
124639,"2023-08-01 08:20:00",45,78,6.7,6.3,7.1,9.4,10,124639
124639,"2023-08-01 08:30:00",45,78,6.6,6.2,7,8.9,10.8,124639
124639,"2023-08-01 08:40:00",45,77,6.5,6.2,6.9,8.5,10.5,124639
124639,"2023-08-01 08:50:00",45,77,6.5,6.2,6.9,9,10.3,124639
124639,"2023-08-01 09:00:00",45,77,6.5,6,7,8.2,11.1,124639
124639,"2023-08-01 09:10:00",46,77,6.8,6.5,7.2,9.5,12,124639
124639,"2023-08-01 09:20:00",46,76,7,6.4,7.5,9.7,13.2,124639
124639,"2023-08-01 09:30:00",47,76,7.1,6.8,7.4,10.3,13.4,124639
124639,"2023-08-01 09:40:00",48,76,7.1,6.6,7.7,10.6,13.6,124639
124639,"2023-08-01 09:50:00",48,76,7.1,6.6,7.6,9.5,12.6,124639
124639,"2023-08-01 10:00:00",49,76,7.1,6.7,7.5,9.7,12.6,124639
124639,"2023-08-01 10:10:00",49,76,7.5,7.1,7.9,11.3,14.3,124639
124639,"2023-08-01 10:20:00",49,76,7.7,7.3,8.1,11.6,15.6,124639
124639,"2023-08-01 10:30:00",50,76,8,7.7,8.4,12.8,16.3,124639
124639,"2023-08-01 10:40:00",50,76,8.2,7.7,8.6,14.4,17.2,124639
124639,"2023-08-01 10:50:00",50,76,9.9,9.2,10.6,18.3,20.2,124639
124639,"2023-08-01 11:00:00",50,76,8.8,8.2,9.5,16.1,18.5,124639
124639,"2023-08-01 11:10:00",50,76,8.4,8.1,8.8,14.8,17.6,124639
124639,"2023-08-01 11:20:00",50,76,8.1,7.8,8.4,14.9,16.9,124639
124639,"2023-08-01 11:30:00",50,76,7.9,7.5,8.4,13.6,17,124639
124639,"2023-08-01 11:40:00",50,76,8.1,7.6,8.7,13.7,17.3,124639
124639,"2023-08-01 11:50:00",50,76,8.3,7.7,8.9,14.1,17.3,124639
124639,"2023-08-01 12:00:00",50,76,7.8,7.3,8.4,11.9,16.9,124639
124639,"2023-08-01 12:10:00",50,76,7.9,7.2,8.6,12.1,16.3,124639
124639,"2023-08-01 12:20:00",50,77,8.1,7.5,8.6,12.9,17.1,124639
124639,"2023-08-01 12:30:00",51,77,7.7,7.1,8.3,11.8,16.1,124639
124639,"2023-08-01 12:40:00",51,77,7.5,7,8,11.5,15.1,124639
124639,"2023-08-01 12:50:00",50,77,7.2,6.6,7.9,10.1,14.5,124639
124639,"2023-08-01 13:00:00",50,77,7.3,6.6,7.9,10.2,14.7,124639
124639,"2023-08-01 13:10:00",50,77,7.7,7,8.4,11.9,15.8,124639
124639,"2023-08-01 13:20:00",48,78,7.7,7.3,8.1,12,15.8,124639
124639,"2023-08-01 13:30:00",49,78,7.5,7,8,11.5,15.3,124639
124639,"2023-08-01 13:40:00",47,79,7.4,6.9,7.8,10.7,15,124639
124639,"2023-08-01 13:50:00",46,80,7.1,6.7,7.6,10.2,13.7,124639
124639,"2023-08-01 14:00:00",45,81,7.5,7,8,10.5,14.5,124639
124639,"2023-08-01 14:10:00",44,81,8.6,8.1,9.1,15.5,17.8,124639
124639,"2023-08-01 14:20:00",44,81,9.4,8.7,10.1,17.1,19,124639
124639,"2023-08-01 14:30:00",42,84,9,8.4,9.7,16.3,18.7,124639
124639,"2023-08-01 14:40:00",39,86,7.6,7,8.3,12.6,16,124639
124639,"2023-08-01 14:50:00",38,87,6.4,5.8,7,8.6,10.8,124639
124639,"2023-08-01 15:00:00",37,87,7.1,6.7,7.4,10.9,14,124639
124639,"2023-08-01 15:10:00",37,86,7.9,7.4,8.3,13.1,15.9,124639
124639,"2023-08-01 15:20:00",38,86,8,7.6,8.3,14.1,16.8,124639
124639,"2023-08-01 15:30:00",38,86,7.5,7.2,7.8,12,15,124639
124639,"2023-08-01 15:40:00",37,86,6,5.5,6.5,8.1,9.4,124639
124639,"2023-08-01 15:50:00",35,88,5.4,5.2,5.6,7.5,8,124639
124639,"2023-08-01 16:00:00",33,90,5.1,4.8,5.5,6.6,8,124639
124639,"2023-08-01 16:10:00",30,91,4.9,4.6,5.2,6.6,7.6,124639
124639,"2023-08-01 16:20:00",30,92,4.8,4.5,5.1,6.1,7.1,124639
124639,"2023-08-01 16:30:00",31,91,4.3,4.3,4.3,5.6,6,124639
124639,"2023-08-01 16:40:00",31,92,4.6,4.3,5,5.8,6.6,124639
124639,"2023-08-01 16:50:00",31,91,4.4,4.2,4.6,5.7,6.2,124639
124639,"2023-08-01 17:00:00",32,90,4.3,3.9,4.7,5.4,6.4,124639
124639,"2023-08-01 17:10:00",33,89,4.5,4.3,4.8,6.3,6.8,124639
124639,"2023-08-01 17:20:00",34,89,4.5,4.1,4.8,5.8,6.7,124639
124639,"2023-08-01 17:30:00",35,89,4.7,4.3,5,6.4,7.1,124639
124639,"2023-08-01 17:40:00",35,88,4.6,4.2,5,6,6.9,124639
124639,"2023-08-01 17:50:00",35,88,5.1,4.9,5.2,7.2,7.5,124639
124639,"2023-08-01 18:00:00",34,90,5.3,5,5.5,6.8,7.9,124639
124639,"2023-08-01 18:10:00",33,90,5.2,5,5.4,6.7,7.6,124639
124639,"2023-08-01 18:20:00",33,91,4.8,4.2,5.3,6.4,7.5,124639
124639,"2023-08-01 18:30:00",33,91,4.4,4.3,4.6,6.1,6.7,124639
124639,"2023-08-01 18:40:00",32,92,3.7,3.5,3.9,4.9,5.4,124639
124639,"2023-08-01 18:50:00",31,93,3.5,3.2,3.8,4.6,5.2,124639
124639,"2023-08-01 19:00:00",29,95,3.6,3.5,3.7,5,5.6,124639
124639,"2023-08-01 19:10:00",29,95,3.3,3.3,3.4,4.5,5.3,124639
124639,"2023-08-01 19:20:00",29,95,3.5,3.6,3.5,5,5.1,124639
124639,"2023-08-01 19:30:00",29,95,3.2,3.1,3.3,4.1,4.5,124639
124639,"2023-08-01 19:40:00",29,96,3.6,3.5,3.7,4.6,5,124639
124639,"2023-08-01 19:50:00",28,96,3.4,3.3,3.5,4.4,4.8,124639
124639,"2023-08-01 20:00:00",28,96,3.2,3.3,3.2,4.4,4.7,124639
124639,"2023-08-01 20:10:00",28,96,3.7,3.7,3.7,5.1,5.1,124639
124639,"2023-08-01 20:20:00",29,95,3.7,3.5,3.9,4.9,5.7,124639
124639,"2023-08-01 20:30:00",29,94,3.4,3.1,3.6,4.5,5.2,124639
124639,"2023-08-01 20:40:00",30,93,3.7,3.4,3.9,5,5.7,124639
124639,"2023-08-01 20:50:00",30,94,3.8,3.6,4,5,5.6,124639
124639,"2023-08-01 21:00:00",29,95,3.8,3.7,4,5.2,5.4,124639
124639,"2023-08-01 21:10:00",29,95,3.9,3.7,4.1,5.1,5.7,124639
124639,"2023-08-01 21:20:00",29,96,3.6,3.5,3.6,5,5.3,124639
124639,"2023-08-01 21:30:00",29,96,3.4,3.3,3.4,4.5,4.8,124639
124639,"2023-08-01 21:40:00",28,96,3.4,3.3,3.6,5,5.1,124639
124639,"2023-08-01 21:50:00",28,96,3.4,3.1,3.6,4.6,4.8,124639
124639,"2023-08-01 22:00:00",29,96,3.1,3.1,3.2,4.4,4.8,124639
124639,"2023-08-01 22:10:00",30,94,3.3,3.3,3.4,4.2,4.6,124639
124639,"2023-08-01 22:20:00",30,94,3.3,3.1,3.5,4.3,4.9,124639
124639,"2023-08-01 22:30:00",30,94,3.4,3.1,3.7,4.4,4.9,124639
124639,"2023-08-01 22:40:00",31,93,3.3,3.2,3.4,4.3,5,124639
124639,"2023-08-01 22:50:00",32,92,3.3,3.2,3.4,4.5,5,124639
124639,"2023-08-01 23:00:00",32,92,3.1,3,3.3,4.3,4.5,124639
124639,"2023-08-01 23:10:00",33,91,3.5,3.2,3.8,4.6,5.5,124639
124639,"2023-08-01 23:20:00",34,90,3.5,3.2,3.8,4.6,5.8,124639
124639,"2023-08-01 23:30:00",35,89,3.7,3.3,4.2,4.5,6.1,124639
124639,"2023-08-01 23:40:00",36,89,3.8,3.6,3.9,5,5.7,124639
124639,"2023-08-01 23:50:00",36,89,3.7,3.3,4,4.8,5.8,124639
124639,"2023-08-02 00:00:00",36,89,4,3.5,4.6,5.6,6.8,124639
124639,"2023-08-02 00:10:00",36,88,4,3.7,4.2,5.6,6.7,124639
124639,"2023-08-02 00:20:00",36,88,4.3,3.9,4.6,5.8,7,124639
124639,"2023-08-02 00:30:00",37,88,4.2,3.9,4.5,5.8,6.5,124639
124639,"2023-08-02 00:40:00",38,87,4.5,4.1,4.9,6.6,6.8,124639
124639,"2023-08-02 00:50:00",39,87,4.5,4.1,4.8,6.2,7,124639
124639,"2023-08-02 01:00:00",39,86,5.7,5.4,5.9,8.8,9.8,124639
124639,"2023-08-02 01:10:00",39,86,4.8,4.4,5.3,6.4,7.2,124639
124639,"2023-08-02 01:20:00",39,86,4.7,4.4,5.1,6.6,7.5,124639
124639,"2023-08-02 01:30:00",40,86,6.1,5.9,6.2,8.6,9.9,124639
124639,"2023-08-02 01:40:00",39,86,6.3,6,6.6,9.1,10,124639
124639,"2023-08-02 01:50:00",39,86,6.4,6,6.8,8.5,9.7,124639
124639,"2023-08-02 02:00:00",40,85,7.2,6.8,7.6,11.5,13.6,124639
124639,"2023-08-02 02:10:00",40,85,5.7,5.2,6.2,7.4,9.3,124639
124639,"2023-08-02 02:20:00",41,85,5.8,5.4,6.1,7.5,9.3,124639
124639,"2023-08-02 02:30:00",42,85,5.9,5.4,6.5,7.7,9,124639
124639,"2023-08-02 02:40:00",42,85,6.3,6,6.7,8.4,9.7,124639
124639,"2023-08-02 02:50:00",42,84,6.2,5.9,6.6,8.2,10.1,124639
124639,"2023-08-02 03:00:00",42,84,6,5.7,6.4,8.2,9.2,124639
124639,"2023-08-02 03:10:00",42,84,6.3,6,6.5,8.4,10,124639
124639,"2023-08-02 03:20:00",42,84,6.3,5.9,6.6,8,9.8,124639
124639,"2023-08-02 03:30:00",43,84,6.4,6.1,6.7,8.8,10,124639
124639,"2023-08-02 03:40:00",43,83,6.6,6.1,7,8.5,11,124639
124639,"2023-08-02 03:50:00",43,83,6.5,6,6.9,8.3,10.2,124639
124639,"2023-08-02 04:00:00",43,83,6.8,6.3,7.2,9,10.6,124639
124639,"2023-08-02 04:10:00",44,82,7.2,6.9,7.4,10.8,13.3,124639
124639,"2023-08-02 04:20:00",44,82,8,7.6,8.4,14.2,16.6,124639
124639,"2023-08-02 04:30:00",44,82,7.7,7.3,8.2,12.6,16.2,124639
124639,"2023-08-02 04:40:00",45,82,7,6.7,7.4,10.1,12.2,124639
124639,"2023-08-02 04:50:00",45,81,6.5,6.1,6.8,9.4,10.5,124639
124639,"2023-08-02 05:00:00",46,81,6.9,6.7,7.2,9.9,12.6,124639
124639,"2023-08-02 05:10:00",46,81,7.3,7,7.7,11.2,14.3,124639
124639,"2023-08-02 05:20:00",46,81,7,6.6,7.5,9.4,12.5,124639
124639,"2023-08-02 05:30:00",47,80,6.4,6,6.8,8.3,10.2,124639
124639,"2023-08-02 05:40:00",47,80,6.5,6.1,6.8,8.4,10.7,124639
124639,"2023-08-02 05:50:00",47,80,6.9,6.5,7.2,9.4,11.2,124639
124639,"2023-08-02 06:00:00",47,80,7,6.6,7.3,9.4,11.8,124639
124639,"2023-08-02 06:10:00",46,80,6.7,6.5,7,10.1,10.8,124639
124639,"2023-08-02 06:20:00",46,80,6.5,6,6.9,8.2,10.1,124639
124639,"2023-08-02 06:30:00",46,80,6.7,6.3,7.1,8.8,11,124639
124639,"2023-08-02 06:40:00",46,79,6.9,6.5,7.3,9.7,11.8,124639
124639,"2023-08-02 06:50:00",47,79,6.8,6.3,7.3,9,11.6,124639
124639,"2023-08-02 07:00:00",47,79,6.7,6.4,7,9.3,11.7,124639
124639,"2023-08-02 07:10:00",47,79,6.9,6.5,7.3,9.4,12,124639
124639,"2023-08-02 07:20:00",47,79,7,6.5,7.4,9.1,12.4,124639
124639,"2023-08-02 07:30:00",47,79,6.9,6.5,7.3,9.1,12.1,124639
124639,"2023-08-02 07:40:00",47,78,7,6.5,7.5,9.3,12.8,124639
124639,"2023-08-02 07:50:00",47,78,7.2,6.8,7.5,10,12.5,124639
124639,"2023-08-02 08:00:00",48,78,7.1,6.7,7.5,10.6,13,124639
124639,"2023-08-02 08:10:00",48,78,7.2,6.9,7.4,10.3,13.2,124639
124639,"2023-08-02 08:20:00",48,78,7.6,7.3,8,11.3,14.3,124639
124639,"2023-08-02 08:30:00",48,78,7.4,7,7.8,10.6,14,124639
124639,"2023-08-02 08:40:00",48,78,7.6,7.1,8.1,11,14.6,124639
124639,"2023-08-02 08:50:00",48,78,7.8,7.4,8.3,12.3,16,124639
124639,"2023-08-02 09:00:00",49,77,8.3,8,8.6,14.1,16.3,124639
124639,"2023-08-02 09:10:00",49,77,8.4,8,8.8,14.6,16.8,124639
124639,"2023-08-02 09:20:00",49,77,8.6,8.2,8.9,15.6,17.1,124639
124639,"2023-08-02 09:30:00",50,77,8.5,8.1,9,14.3,17,124639
124639,"2023-08-02 09:40:00",50,76,9.1,8.6,9.5,16.6,19.1,124639
124639,"2023-08-02 09:50:00",51,76,9.5,9,9.9,16.8,19.4,124639
124639,"2023-08-02 10:00:00",51,77,9.3,8.7,10,16.6,19.3,124639
124639,"2023-08-02 10:10:00",51,76,9.1,8.7,9.6,17.3,18.2,124639
124639,"2023-08-02 10:20:00",51,76,9,8.6,9.3,15.7,17.7,124639
124639,"2023-08-02 10:30:00",51,76,9.3,8.9,9.7,17.4,18.3,124639
124639,"2023-08-02 10:40:00",51,76,9.4,8.7,10,17.2,19,124639
124639,"2023-08-02 10:50:00",51,76,9.4,9.1,9.7,17.3,19.4,124639
124639,"2023-08-02 11:00:00",51,76,9.4,9,9.8,17.6,19.2,124639
124639,"2023-08-02 11:10:00",51,76,9.3,9,9.7,17.1,18.9,124639
124639,"2023-08-02 11:20:00",51,76,9.7,9.2,10.2,17.5,19.6,124639
124639,"2023-08-02 11:30:00",51,76,9.9,9.4,10.4,18,19.8,124639
124639,"2023-08-02 11:40:00",51,76,10.2,9.7,10.7,17.8,20,124639
